work_id,batch_id,class,mod_key,mod_name,plugin,plugin_path,formid,editor_id
JOJ-C-InterestingNPCs-037,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,03B254:3DNPC.esp,DialogueZora
JOJ-C-InterestingNPCs-038,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,03C85D:3DNPC.esp,DialogueIngarte
JOJ-C-InterestingNPCs-039,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,03E92A:3DNPC.esp,DialogueLeyara
JOJ-C-InterestingNPCs-040,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,041F63:3DNPC.esp,DialogueJerulith
JOJ-C-InterestingNPCs-041,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,042FF9:3DNPC.esp,DialogueQaDojo
JOJ-C-InterestingNPCs-042,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,044B38:3DNPC.esp,DarRakkiQuest
JOJ-C-InterestingNPCs-043,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,044B3C:3DNPC.esp,DialogueTheRelic
JOJ-C-InterestingNPCs-044,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,045B6D:3DNPC.esp,DialogueCallen
JOJ-C-InterestingNPCs-045,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,04C823:3DNPC.esp,DialogueFironet
JOJ-C-InterestingNPCs-046,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,04F90B:3DNPC.esp,DialogueVigram
JOJ-C-InterestingNPCs-047,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,050F2C:3DNPC.esp,DialogueNitter
JOJ-C-InterestingNPCs-048,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,052FEC:3DNPC.esp,DialogueHjoromir
JOJ-C-InterestingNPCs-049,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,053B2D:3DNPC.esp,DialogueSonja
JOJ-C-InterestingNPCs-050,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,053BA0:3DNPC.esp,DialogueIris
JOJ-C-InterestingNPCs-051,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,054163:3DNPC.esp,dialoguesvashni
JOJ-C-InterestingNPCs-052,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,054C52:3DNPC.esp,MorisCallenScene
JOJ-C-InterestingNPCs-053,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,054C58:3DNPC.esp,MorisCallenScene1
JOJ-C-InterestingNPCs-054,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,054C5E:3DNPC.esp,MorisCallenScene2
JOJ-C-InterestingNPCs-055,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,054C64:3DNPC.esp,MorisCallenScene3
JOJ-C-InterestingNPCs-056,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,054C70:3DNPC.esp,SaltyFiroScene
JOJ-C-InterestingNPCs-057,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,054C7B:3DNPC.esp,JadeSadrinScene
JOJ-C-InterestingNPCs-058,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,054C8D:3DNPC.esp,JerulithHenriettaScene
JOJ-C-InterestingNPCs-059,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,054C93:3DNPC.esp,JerulithHenriettaScene1
JOJ-C-InterestingNPCs-060,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,05629D:3DNPC.esp,GorrHjoromirScene
JOJ-C-InterestingNPCs-061,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,0562B1:3DNPC.esp,DialogueJolene
JOJ-C-InterestingNPCs-062,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,05733D:3DNPC.esp,ClarioJolenScene
JOJ-C-InterestingNPCs-063,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,058384:3DNPC.esp,DialogueWanderlust
JOJ-C-InterestingNPCs-064,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,059479:3DNPC.esp,DialogueLeif
JOJ-C-InterestingNPCs-065,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,059F9D:3DNPC.esp,DialogueOrenius
JOJ-C-InterestingNPCs-066,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,05B596:3DNPC.esp,HassanAnumLaScene
JOJ-C-InterestingNPCs-067,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,05B59D:3DNPC.esp,HassanIngarteScene
JOJ-C-InterestingNPCs-068,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,05D601:3DNPC.esp,DialogueGwyvane
JOJ-C-InterestingNPCs-069,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,05E6A8:3DNPC.esp,DialogueNythriel
JOJ-C-InterestingNPCs-070,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,05F74C:3DNPC.esp,NythrielFiroScene
JOJ-C-InterestingNPCs-071,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,05F787:3DNPC.esp,DialogueBeatrice
JOJ-C-InterestingNPCs-072,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,05F7A4:3DNPC.esp,DialogueUrzub
JOJ-C-InterestingNPCs-073,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,06132D:3DNPC.esp,BeatriceUrzubScene0
JOJ-C-InterestingNPCs-074,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,061335:3DNPC.esp,BeatriceUrzubScene1
JOJ-C-InterestingNPCs-075,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,06133F:3DNPC.esp,BeatriceUrzubScene2
JOJ-C-InterestingNPCs-076,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,0618CF:3DNPC.esp,BeatriceUrzubScene3
JOJ-C-InterestingNPCs-077,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,061E41:3DNPC.esp,MeleaHenriettaScene
JOJ-C-InterestingNPCs-078,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,061E42:3DNPC.esp,JerulithBolundScene
JOJ-C-InterestingNPCs-079,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,061E43:3DNPC.esp,JerulithBolundScene1
JOJ-C-InterestingNPCs-080,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,061E44:3DNPC.esp,EldarIriaScene
JOJ-C-InterestingNPCs-081,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,061E70:3DNPC.esp,DialogueUreni
JOJ-C-InterestingNPCs-082,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,061E73:3DNPC.esp,UreniDogScene
JOJ-C-InterestingNPCs-083,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,061E7E:3DNPC.esp,UreniDogScene1
JOJ-C-InterestingNPCs-084,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,06245C:3DNPC.esp,DialogueAsteria
JOJ-C-InterestingNPCs-085,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,064526:3DNPC.esp,DialogueFrik
JOJ-C-InterestingNPCs-086,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,06504B:3DNPC.esp,FrikJasparScene
JOJ-C-InterestingNPCs-087,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,065053:3DNPC.esp,FrikJasparScene1
JOJ-C-InterestingNPCs-088,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,066092:3DNPC.esp,DialogueGriffith
JOJ-C-InterestingNPCs-089,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,066BFA:3DNPC.esp,DialogueMorrigan
JOJ-C-InterestingNPCs-090,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,066C73:3DNPC.esp,GriffithMorriganScene
JOJ-C-InterestingNPCs-091,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,066C81:3DNPC.esp,GriffithMorriganScene1
JOJ-C-InterestingNPCs-092,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,0671F5:3DNPC.esp,dialoguetwotails
JOJ-C-InterestingNPCs-093,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,06A863:3DNPC.esp,DialogueEldawyn
JOJ-C-InterestingNPCs-094,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,06D971:3DNPC.esp,EldawynIriaScene
JOJ-C-InterestingNPCs-095,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,06D97A:3DNPC.esp,DialogueHaakon
JOJ-C-InterestingNPCs-096,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,06E49B:3DNPC.esp,LarkspurEldawynScene
JOJ-C-InterestingNPCs-097,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,06EA12:3DNPC.esp,DialoguePeragorn
JOJ-C-InterestingNPCs-098,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,06F57B:3DNPC.esp,PeragornSadrinScene
JOJ-C-InterestingNPCs-099,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,06FAE8:3DNPC.esp,PeragornSadrinScene1
JOJ-C-InterestingNPCs-100,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,070058:3DNPC.esp,dialoguemorviah
JOJ-C-InterestingNPCs-101,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,0710EB:3DNPC.esp,DialogueBatheru
JOJ-C-InterestingNPCs-102,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,072180:3DNPC.esp,DialogueDravos
JOJ-C-InterestingNPCs-103,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,07379D:3DNPC.esp,DialogueGilsi
JOJ-C-InterestingNPCs-104,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,075303:3DNPC.esp,DialogueGerrod
JOJ-C-InterestingNPCs-105,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,075E21:3DNPC.esp,dialogueaverna
JOJ-C-InterestingNPCs-106,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,078F5E:3DNPC.esp,DialogueTellevi
JOJ-C-InterestingNPCs-107,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,07A023:3DNPC.esp,DialogueTikrid
JOJ-C-InterestingNPCs-108,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,07D104:3DNPC.esp,DialogueNelos
JOJ-C-InterestingNPCs-109,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,08075D:3DNPC.esp,DialogueFareloth
JOJ-C-InterestingNPCs-110,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,0873A7:3DNPC.esp,DialogueThorolf
JOJ-C-InterestingNPCs-111,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,087EDF:3DNPC.esp,TikridThorolfScene
JOJ-C-InterestingNPCs-112,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,087EFD:3DNPC.esp,DialogueIorel
JOJ-C-InterestingNPCs-113,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,088FE1:3DNPC.esp,DialogueGnives
JOJ-C-InterestingNPCs-114,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,08BB69:3DNPC.esp,DialogueYseld
JOJ-C-InterestingNPCs-115,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,08C67C:3DNPC.esp,DialogueYnvar
JOJ-C-InterestingNPCs-116,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,0932D3:3DNPC.esp,DialogueSkjarin
JOJ-C-InterestingNPCs-117,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,094DF5:3DNPC.esp,SkjarinGilsiScene
JOJ-C-InterestingNPCs-118,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,094DFD:3DNPC.esp,SkjarinGilsiScene1
JOJ-C-InterestingNPCs-119,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,094E0A:3DNPC.esp,SkjarinJulienneScene
JOJ-C-InterestingNPCs-120,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,0958FC:3DNPC.esp,DialogueFjona
JOJ-C-InterestingNPCs-121,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,09848E:3DNPC.esp,YseldYnvarScene
JOJ-C-InterestingNPCs-122,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,098494:3DNPC.esp,YseldYnvarScene1
JOJ-C-InterestingNPCs-123,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,09849C:3DNPC.esp,YseldYnvarScene2
JOJ-C-InterestingNPCs-124,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,09A517:3DNPC.esp,DialogueSalumEi
JOJ-C-InterestingNPCs-125,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,09DB75:3DNPC.esp,DialogueVeralene
JOJ-C-InterestingNPCs-126,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,09F11B:3DNPC.esp,DialogueRaynes
JOJ-C-InterestingNPCs-127,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,0A173F:3DNPC.esp,SalumFilnjarScene
JOJ-C-InterestingNPCs-128,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,0A174C:3DNPC.esp,SalumGrogmarScene
JOJ-C-InterestingNPCs-129,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,0A2787:3DNPC.esp,LleyaraVahlokmirScene
JOJ-C-InterestingNPCs-130,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,0A42F6:3DNPC.esp,NythrielVeraleneScene
JOJ-C-InterestingNPCs-131,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,0AB6D8:3DNPC.esp,DialogueRumarin
JOJ-C-InterestingNPCs-132,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,0B2F5A:3DNPC.esp,DialogueLundvar
JOJ-C-InterestingNPCs-133,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,0B3A79:3DNPC.esp,JerulithBolundScene2
JOJ-C-InterestingNPCs-134,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,0B4B1A:3DNPC.esp,DialogueSylpherion
JOJ-C-InterestingNPCs-135,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,0B6159:3DNPC.esp,SylphCannibalScene
JOJ-C-InterestingNPCs-136,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,0B66DD:3DNPC.esp,SylphCannibalScene1
JOJ-C-InterestingNPCs-137,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,0B66E3:3DNPC.esp,SylphCannibalScene2
JOJ-C-InterestingNPCs-138,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,0B66ED:3DNPC.esp,SylphCannibalScene3
JOJ-C-InterestingNPCs-139,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,0B66F5:3DNPC.esp,SylphCannibalScene4
JOJ-C-InterestingNPCs-140,B07,C,InterestingNPCs,Interesting NPCs (3DNPC),3DNPC.esp,D:\Wabbajack\modlists\JoJ\mods\Interesting NPCs - 4.5 to 4.54 Update\3DNPC.esp,0B6700:3DNPC.esp,SylphCannibalScene5
